brand,model,row_count,min_price_lkr,median_price_lkr,max_price_lkr,std_price_lkr,min_year,max_year,price_range_lkr,std_to_median_ratio,range_to_median_ratio
SUZUKI,GRAND VITARA GLX,25,15685000.0,17324000.0,18473000.0,871035.1542848299,2023,2025,2788000.0,0.050279101494160115,0.16093280997460171
SUZUKI,GRAND VITARA HYBRID,25,16542000.0,18412000.0,19752000.0,944367.2608330582,2023,2025,3210000.0,0.051290857094995555,0.17434281990006517
SUZUKI,SPACIA CUSTOM,25,4362500.0,6895000.0,8500000.0,923034.5735355422,2015,2018,4137500.0,0.13387013394279076,0.6000725163161711
SUZUKI,STINGRAY,25,10031000.0,86870000.0,97700000.0,16670703.763588786,2023,2025,87669000.0,0.19190403779888093,1.0091976516634051
SUZUKI,WAGON R CUSTOM ZX,25,10258000.0,92570000.0,98770000.0,17106177.582772058,2023,2025,88512000.0,0.18479180709486936,0.9561629037485146
TATA,INDICA,25,750000.0,1525000.0,2730000.0,535095.6300824492,2003,2015,1980000.0,0.35088238038193387,1.298360655737705
TOYOTA,COASTER,25,32754000.0,37830000.0,43646000.0,3263740.5574994273,2023,2025,10892000.0,0.08627387146443107,0.28791964049696006
TOYOTA,COROLLA CROSS,25,17619000.0,20095000.0,22813000.0,1432195.6046574102,2023,2025,5194000.0,0.07127124183415826,0.2584722567802936
TOYOTA,FORTUNER,25,25830000.0,30715000.0,36435000.0,2411083.3574695555,2023,2025,10605000.0,0.07849856283475681,0.34527104020836724
TOYOTA,HIACE KDH,25,28782000.0,31999000.0,37480000.0,2187502.9394265967,2023,2025,8698000.0,0.0683616031571798,0.2718209944060752
TOYOTA,HILUX REVO,25,20632000.0,24385000.0,27241000.0,1766114.9953122148,2023,2025,6609000.0,0.07242628645938957,0.2710272708632356
TOYOTA,HILUX REVO ROCCO,25,25995000.0,30443000.0,34543000.0,1939106.9748727118,2023,2025,8548000.0,0.06369631688311637,0.2807870446408041
TOYOTA,HILUX ROCCO,25,26559000.0,29244000.0,33326000.0,1979667.461974359,2023,2025,6767000.0,0.06769482498886469,0.2313978935850089
TOYOTA,LAND CRUISER 250,25,70112000.0,79483000.0,89429000.0,5802796.789767268,2023,2025,19317000.0,0.07300676609799917,0.24303310141791326
TOYOTA,LAND CRUISER 300,25,103172000.0,124409000.0,144416000.0,10435955.397566626,2023,2025,41244000.0,0.08388424790462608,0.3315194238358961
TOYOTA,LITE ACE,25,10126000.0,11473000.0,99000000.0,37942201.87117945,2023,2025,88874000.0,3.3070863654823888,7.746361021528807
TOYOTA,RAV4,25,20039000.0,23793000.0,26655000.0,1853471.6749926351,2023,2025,6616000.0,0.07789987286145653,0.2780649770941033
TOYOTA,RUSH,25,12716000.0,14156000.0,15781000.0,914017.0038535025,2023,2025,3065000.0,0.06456746283226211,0.21651596496185363
TOYOTA,TAISOR,25,11027000.0,12418000.0,14391000.0,1014012.0840831565,2023,2025,3364000.0,0.08165663424731491,0.27089708487679176
TOYOTA,TRAVO,25,16127000.0,19200000.0,23863000.0,1992035.7786278168,2023,2025,7736000.0,0.1037518634701988,0.40291666666666665
TOYOTA,URBAN CRUISER HYRYDER,25,14194000.0,16279000.0,17606000.0,869319.9698615003,2023,2025,3412000.0,0.053401312725689556,0.20959518397935992
TOYOTA,VELLFIRE,25,71990000.0,84756000.0,95823000.0,7343668.5364559665,2023,2025,23833000.0,0.0866448220356785,0.2811954315918637
TOYOTA,VOXY,25,19276000.0,21994000.0,24916000.0,1432082.6000386057,2023,2025,5640000.0,0.06511242157127424,0.2564335727925798
TOYOTA,YARIS ATIV,25,13182000.0,14884000.0,17242000.0,989333.7353997385,2023,2025,4060000.0,0.06646961404190664,0.2727761354474604
TOYOTA,YARIS CROSS,25,16033000.0,18454000.0,20640000.0,1084358.6768223888,2023,2025,4607000.0,0.058760088697430844,0.24964777284057657
VOLKSWAGEN,TAIGUN,25,12021000.0,13644000.0,15425000.0,858362.1671532361,2023,2025,3404000.0,0.06291132858056553,0.2494869539724421
VOLKSWAGEN,TAIGUN GT LINE,25,12896000.0,14546000.0,15625000.0,867896.7354088463,2023,2025,2729000.0,0.05966566309699205,0.18761171456070397
VOLKSWAGEN,TAIGUN TOPLINE,25,11889000.0,13504000.0,14636000.0,778326.1355841351,2023,2025,2747000.0,0.05763671027726119,0.2034212085308057
VOLKSWAGEN,VIRTUS,25,11335000.0,12979000.0,14877000.0,1019096.5639558729,2023,2025,3542000.0,0.0785188815745337,0.2729023807689344
VOLKSWAGEN,VIRTUS HIGHLINE,25,11064000.0,12695000.0,13780000.0,694055.3003903936,2023,2025,2716000.0,0.054671547884237386,0.21394249704608115
VOLKSWAGEN,VIRTUS TOPLINE,25,12659000.0,13850000.0,14756000.0,632415.0351364727,2023,2025,2097000.0,0.04566173538891499,0.15140794223826715
ZOTYE,Z100,25,2281250.0,2875000.0,3300000.0,237488.66288730505,2017,2021,1018750.0,0.08260475230862785,0.35434782608695653
CHEVROLET,CRUZE,24,3485000.0,3718750.0,3990000.0,150111.6734060134,2002,2006,505000.0,0.040366164277247304,0.1357983193277311
MAZDA,CX-90 GT,24,40325000.0,44978500.0,49856000.0,2799069.9995389218,2023,2025,9531000.0,0.062231288271928184,0.21190124170436986
NISSAN,FB15 SUPER SALOON,24,3590000.0,3897500.0,5184375.0,419188.9522507539,1999,2024,1594375.0,0.10755329114836533,0.40907633098139834
TOYOTA,CORONA,24,550000.0,1662500.0,3750000.0,914479.9098038088,1985,2000,3200000.0,0.5500631036413888,1.9248120300751879
HONDA,FIT GP5 L GRADE,23,7490000.0,8000000.0,8475000.0,240326.8566327675,2013,2015,985000.0,0.03004085707909594,0.123125
LEXUS,RX 450H+ F SPORT,23,40088000.0,46990000.0,49762000.0,3291106.165784748,2023,2025,9674000.0,0.07003843723738556,0.20587359012555864
SUZUKI,ALTO 800 LXI,23,2625000.0,3250000.0,3600000.0,249835.1234970902,2011,2016,975000.0,0.07687234569141237,0.3
HONDA,FIT SHUTTLE,22,7795922.619,8775000.0,9669017.857,538144.4559275183,2011,2014,1873095.2380000008,0.06132700352450351,0.21345814678062688
HYUNDAI,EON,22,2730357.143,3595000.0,4281785.714,308254.41557206353,2014,2018,1551428.5709999995,0.08574531726622073,0.43155175827538234
PERODUA,KELISA,22,2336875.0,3202750.0,3861875.0,356673.41934061097,2004,2008,1525000.0,0.11136473947095807,0.4761533057528686
TOYOTA,COROLLA AE100,22,1700000.0,2375000.0,2700000.0,266059.91578567185,1991,1996,1000000.0,0.11202522769923025,0.42105263157894735
TOYOTA,COROLLA AE110,22,2800000.0,3987500.0,4700000.0,555132.1365117456,1995,2008,1900000.0,0.13921809066125282,0.47648902821316613
ISUZU,GEMINI,21,390000.0,975000.0,1475000.0,270648.40298016596,1986,1992,1085000.0,0.27758810562068303,1.1128205128205129
LAND ROVER,SERIES III,21,25640000.0,31690000.0,44740000.0,6359071.473100456,1980,1994,19100000.0,0.20066492499528105,0.602713789839066
NISSAN,MARCH AK12,21,3250000.0,3600000.0,5300000.0,520733.8000132028,2002,2011,2050000.0,0.14464827778144523,0.5694444444444444
NISSAN,N17,21,3575000.0,4500000.0,6062500.0,732553.355065208,2004,2011,2487500.0,0.16278963445893513,0.5527777777777778
PERODUA,AXIA,21,5050000.0,5690000.0,6375000.0,356409.675994995,2015,2018,1325000.0,0.0626379043927935,0.23286467486818982
SUZUKI,CELERIO VXI,21,4525000.0,4750000.0,5125000.0,189781.27590572095,2014,2016,600000.0,0.03995395282225704,0.12631578947368421
BMW,1 SERIES,20,18335000.0,20596000.0,23252000.0,1286751.335728858,2024,2025,4917000.0,0.062475788295244604,0.23873567683045252
BMW,7 SERIES,20,73873000.0,83971500.0,93669000.0,5884011.181069202,2024,2025,19796000.0,0.07007152642347941,0.23574665213792775
BMW,IX,20,42637000.0,51733000.0,63725000.0,6578069.933498731,2024,2025,21088000.0,0.12715423295572906,0.40763149247095665
BMW,X5,20,58878000.0,65077000.0,73881000.0,3711563.98301309,2024,2025,15003000.0,0.0570334216852819,0.23054228068288335
FORD,LASER,20,750000.0,1727500.0,3200000.0,825462.031706773,1984,2001,2450000.0,0.4778361978042101,1.4182344428364688
LAND ROVER,DISCOVERY 5 HSE,20,30903000.0,38692000.0,49368000.0,6557974.026047663,2010,2023,18465000.0,0.16949173022970285,0.4772304352320893
MERCEDES-BENZ,EQE,20,36188000.0,42496500.0,48678000.0,2971658.730052079,2024,2025,12490000.0,0.06992714058927392,0.29390655701057733
MERCEDES-BENZ,G-CLASS,20,95456000.0,126106500.0,169237000.0,26434116.565081496,2024,2025,73781000.0,0.20961739930203038,0.585068969482144
MERCEDES-BENZ,S-CLASS,20,80738000.0,111587500.0,163723000.0,33604390.868174545,2024,2025,82985000.0,0.30114834428743853,0.7436764870617228
MITSUBISHI,LANCER CS1,20,3756250.0,5487500.0,6490000.0,763907.8757276195,2001,2011,2733750.0,0.1392087245061721,0.49817767653758543
TOYOTA,CORSA,20,875000.0,2632500.0,3675000.0,963438.1914569184,1985,2000,2800000.0,0.3659784203065217,1.063627730294397
TOYOTA,DX WAGON,20,500000.0,1100000.0,1650000.0,284752.3161959308,1982,1994,1150000.0,0.25886574199630075,1.0454545454545454
NISSAN,HB11,19,496250.0,775000.0,1026250.0,133431.9385935845,1982,1988,530000.0,0.17217024334656064,0.6838709677419355
NISSAN,SUNNY FB15,19,3075000.0,3975000.0,4590000.0,484234.33865933336,1999,2006,1515000.0,0.12181995941115305,0.38113207547169814
SUZUKI,HUSTLER,19,5500000.0,6250000.0,7118750.0,446858.11269363447,2015,2017,1618750.0,0.07149729803098151,0.259
SUZUKI,SWIFT CENTER ANTENNA,19,3875000.0,3990000.0,4253571.429,89396.03695856515,2003,2006,378571.42899999954,0.022405021794126605,0.0948800573934836
SUZUKI,WAGON R FX SAFETY,19,5543750.0,5945555.556,6250000.0,179297.5961811555,2016,2018,706250.0,0.03015657569631421,0.11878620817650636
TOYOTA,VITZ EDITION 2,19,8200000.0,9013750.0,9600000.0,311700.6003433199,2015,2019,1400000.0,0.034580568613875456,0.15531826376369437
HONDA,CIVIC EK3,18,2991250.0,3702500.0,4281250.0,338982.4619019755,1995,2000,1290000.0,0.09155502009506428,0.3484132343011479
HYUNDAI,ELANTRA,18,1475000.0,2425000.0,7250000.0,1792578.4957425692,2000,2014,5775000.0,0.7392076271103378,2.381443298969072
HYUNDAI,SONATA,18,650000.0,2197500.0,5785000.0,1682776.3347546987,1999,2013,5135000.0,0.7657685254856422,2.3367463026166098
MICRO,MX7,18,1000000.0,2633750.0,3500000.0,897427.6169220441,2007,2014,2500000.0,0.34074138278957533,0.9492168960607499
MITSUBISHI,MONTERO SPORT GT,18,42415000.0,45668500.0,49766000.0,2351275.980248621,2023,2025,7351000.0,0.0514857282426316,0.1609643408476302
HONDA,FIT GP5 S GRADE,17,7975000.0,8475000.0,9525000.0,408646.33513904474,2013,2015,1550000.0,0.0482178566535746,0.18289085545722714
NISSAN,TIIDA,17,4400000.0,5000000.0,6650000.0,742786.0164115038,2004,2011,2250000.0,0.14855720328230076,0.45
SUZUKI,ALTO SPORT,17,2535000.0,2650000.0,2775000.0,65209.01851907755,2010,2015,240000.0,0.024607176799651905,0.09056603773584905
TOYOTA,CE110,17,2325000.0,2970000.0,3475000.0,263958.78883549117,1996,1999,1150000.0,0.08887501307592295,0.3872053872053872
TOYOTA,SOLUNA,17,2390000.0,2975000.0,3800000.0,394448.11594995676,2000,2005,1410000.0,0.13258760199998545,0.47394957983193275
DATSUN,REDI-GO,16,2357500.0,2872500.0,3150000.0,216270.08975898882,2016,2017,792500.0,0.07528984848006573,0.2758920800696258
HYUNDAI,GRAND I10,16,5290000.0,82355000.0,97700000.0,41174974.11327865,2016,2025,92410000.0,0.4999693292851515,1.1220933762370227
NISSAN,HB12,16,850625.0,1164375.0,1505625.0,160879.58100185785,1985,1990,655000.0,0.13816818550884194,0.5625335480407944
TOYOTA,AQUA S LIMITED,16,6750000.0,7475000.0,7900000.0,314360.86573594046,2012,2014,1150000.0,0.04205496531584488,0.15384615384615385
TOYOTA,AQUA X URBAN,16,8480000.0,8927272.727,9380000.0,278880.0145226803,2015,2015,900000.0,0.03123910549738494,0.10081466395420004
LAND ROVER,DEFENDER 110,15,36284000.0,43065000.0,48749000.0,3299669.100293023,2010,2023,12465000.0,0.07662066876333502,0.2894461859979101
LAND ROVER,RANGE ROVER SPORT,15,38629000.0,43736000.0,49841000.0,4014192.130073355,2011,2023,11212000.0,0.09178233331976758,0.25635631973660145
MITSUBISHI,GALANT,15,450000.0,1075000.0,4500000.0,1583211.7747823645,1983,2006,4050000.0,1.472755139332432,3.7674418604651163
NISSAN,MARCH K12,15,3000000.0,3390000.0,4300000.0,457109.9690550664,2002,2009,1300000.0,0.13484069883630279,0.3834808259587021
PERODUA,VIVA ELITE PREMIUM,15,3750000.0,4190000.0,4550000.0,224386.99563371274,2009,2012,800000.0,0.05355298225148275,0.1909307875894988
PROTON,WIRA,15,600000.0,1595000.0,2200000.0,459363.10723186546,1993,2005,1600000.0,0.28800194810775265,1.0031347962382444
SUZUKI,SWIFT JAPAN,15,2065000.0,4675000.0,6800000.0,1163492.9962749896,1998,2012,4735000.0,0.2488755072245967,1.0128342245989306
TOYOTA,AVANZA,15,3793748.75,6250000.0,9000000.0,1246853.822067497,2008,2012,5206251.25,0.19949661153079953,0.8330002
TOYOTA,VITZ KSP130,15,6950000.0,7450000.0,8543750.0,513561.39626932173,2011,2019,1593750.0,0.06893441560662036,0.2139261744966443
NISSAN,FB15 EX SALOON,14,3275000.0,3670000.0,4493750.0,400402.68749921425,1999,2005,1218750.0,0.10910154972730633,0.33208446866485014
TOYOTA,AXIO X GRADE,14,6950000.0,7282498.5,7708812.031,214768.05363119164,2001,2013,758812.0310000004,0.0294909849457836,0.1041966614891854
HONDA,FIT ARIA,13,3862500.0,4780000.0,5000000.0,385790.37668608286,2004,2008,1137500.0,0.08070928382554035,0.23797071129707112
MERCEDES-BENZ,C200,13,2575000.0,24300000.0,35000000.0,12960423.918260764,2001,2020,32425000.0,0.5333507785292496,1.3343621399176955
SUZUKI,SPACIA CUSTOM Z,13,4916666.667,6450000.0,8330000.0,799760.8259560763,2016,2018,3413333.3329999996,0.12399392650481803,0.5291989663565891
TOYOTA,COROLLA 2,13,1175000.0,1550000.0,2432500.0,467034.68204274646,1987,1996,1257500.0,0.3013126980920945,0.8112903225806452
TOYOTA,COROLLA DX WAGON,13,912500.0,1280000.0,1612500.0,210679.41832958508,1984,1996,700000.0,0.16459329556998833,0.546875
TOYOTA,VITZ SAFETY EDITION,13,7600000.0,8285000.0,8900000.0,399903.0331185747,2016,2018,1300000.0,0.048268320231572084,0.15691007845503924
DAIHATSU,CHARADE,12,750000.0,1180000.0,1953125.0,399613.52364067355,1986,2006,1203125.0,0.3386555285090454,1.0195974576271187
LEXUS,GX 550 LUXURY+,12,43529000.0,47574000.0,49662000.0,2540026.2644788586,2023,2025,6133000.0,0.053391059496339564,0.12891495354605456
MERCEDES-BENZ,C180,12,6184375.0,11470000.0,17689375.0,3634829.945274002,2002,2016,11505000.0,0.3168988618373149,1.0030514385353095
NISSAN,DOCTOR SUNNY,12,1481250.0,1662500.0,1791250.0,82074.4880636431,1990,1995,310000.0,0.049368113120988336,0.18646616541353384
PERODUA,BEZZA,12,6606250.0,7100000.0,7556250.0,256074.48616006674,2017,2020,950000.0,0.03606682903662912,0.13380281690140844
SUZUKI,CELERIO ZXI,12,4450000.0,5075000.0,5700000.0,326506.7055787349,2014,2017,1250000.0,0.06433629666576057,0.24630541871921183
SUZUKI,ZEN,12,1919375.0,2187500.0,2584375.0,184540.37981964642,2000,2006,665000.0,0.08436131648898122,0.304
TOYOTA,STARLET EP91,12,3190000.0,3425000.0,3875000.0,250086.3066306307,1996,1999,685000.0,0.07301789974616954,0.2
TOYOTA,VITZ SAFETY,12,7395000.0,7825000.0,9500000.0,679740.1951882391,2015,2018,2105000.0,0.08686775657357688,0.2690095846645367
BMW,520D,11,19800000.0,24500000.0,33000000.0,3698378.022863536,2012,2015,13200000.0,0.15095420501483822,0.5387755102040817
HONDA,N WGN,11,6290000.0,6600000.0,7302500.0,281045.3745124683,2016,2018,1012500.0,0.04258263250188914,0.1534090909090909
MAZDA,AXELA,11,5025000.0,5700000.0,13500000.0,3593376.1663270486,2002,2014,8475000.0,0.6304168712854471,1.486842105263158
MAZDA,CX-90 PREMIUM PHEV,11,43501000.0,47902000.0,49724000.0,2316548.97717194,2023,2025,6223000.0,0.048360172376350465,0.12991106843138073
MERCEDES-BENZ,E200,11,3950000.0,9100000.0,40500000.0,12427512.623208234,1988,2017,36550000.0,1.3656607278250807,4.016483516483516
MITSUBISHI,LANCER CK1,11,2595000.0,3400000.0,3850000.0,344813.5200892848,1997,2002,1255000.0,0.10141574120273082,0.36911764705882355
MITSUBISHI,LANCER WAGON,11,460000.0,690000.0,990000.0,185054.04615949362,1980,1990,530000.0,0.26819426979636757,0.7681159420289855
NISSAN,BLUEBIRD SYLPHY,11,4275000.0,6475000.0,7500000.0,1232003.1729593144,2002,2011,3225000.0,0.19027076030259682,0.4980694980694981
NISSAN,FB12,11,1205000.0,1550000.0,1805000.0,176929.62134445127,1987,1989,600000.0,0.11414814280287179,0.3870967741935484
SUZUKI,ZEN ESTILO,11,2750000.0,3350000.0,3650000.0,270525.5827257207,2008,2011,900000.0,0.08075390529125992,0.26865671641791045
TOYOTA,PREMIO 260,11,9000000.0,10283333.33,13325000.0,1420449.939500605,2007,2016,4325000.0,0.13813127455050658,0.4205834685317937
TOYOTA,TERCEL,11,1462500.0,2375000.0,3262500.0,539135.0395857154,1985,1999,1800000.0,0.22700422719398544,0.7578947368421053
HONDA,CIVIC ES8,10,4340625.0,4675000.0,5115625.0,262340.6014055646,2001,2006,775000.0,0.05611563666429189,0.1657754010695187
HONDA,INSIGHT ZE2,10,7000000.0,7248333.3335,7895000.0,278961.0353643598,2009,2012,895000.0,0.03848623159686532,0.12347666129860942
HONDA,N BOX,10,4251041.667,6375000.0,7600000.0,999123.7018476473,2015,2018,3348958.3329999996,0.15672528656433685,0.5253267973333333
HYUNDAI,ALCAZAR,10,16713000.0,17369000.0,18867000.0,663264.2845134292,2024,2025,2154000.0,0.038186670764778004,0.12401404801658127
HYUNDAI,CRETA,10,14338000.0,14867500.0,16481000.0,635761.7041348469,2024,2025,2143000.0,0.042761843224136335,0.14413990247183453
HYUNDAI,CRETA EV,10,15111000.0,16825500.0,18265000.0,957923.5877667903,2024,2025,3154000.0,0.056932845250767604,0.18745356750170872
HYUNDAI,IONIQ 5,10,17376000.0,19443500.0,20403000.0,867331.6679461336,2024,2025,3027000.0,0.04460779530157295,0.15568184740401678
HYUNDAI,IONIQ 6,10,20624000.0,22638000.0,23953000.0,1043335.0425971088,2024,2025,3329000.0,0.0460877746531102,0.14705362664546337
HYUNDAI,IONIQ 9,10,36757000.0,39514000.0,43775000.0,2454493.7676750286,2024,2025,7018000.0,0.062117066550463854,0.1776079364275953
HYUNDAI,PALISADE,10,32784000.0,36791000.0,39734000.0,2462168.6827311846,2024,2025,6950000.0,0.06692312475146597,0.1889048952189394
HYUNDAI,SANTA FE,10,27376000.0,29693000.0,32604000.0,1709514.6679686608,2024,2025,5228000.0,0.05757298582051867,0.17606843363755767
HYUNDAI,TUCSON,10,20456000.0,23689000.0,24165000.0,1369122.95121934,2024,2025,3709000.0,0.057795725915798055,0.15657056017560894
LAND ROVER,RANGE ROVER VOGUE,10,45163000.0,46397000.0,48845000.0,1422853.6272028987,2012,2021,3682000.0,0.030666931637883886,0.07935857921848395
MERCEDES-BENZ,A-CLASS,10,15968000.0,17581500.0,18947000.0,894125.8673512732,2024,2025,2979000.0,0.05085606275637876,0.16943946762221654
MERCEDES-BENZ,C-CLASS,10,24313000.0,28209000.0,30354000.0,2268175.7941864505,2024,2025,6041000.0,0.0804061042286664,0.21415151192881704
MERCEDES-BENZ,CLA,10,17208000.0,18757000.0,21303000.0,1406914.369975815,2024,2025,4095000.0,0.07500743029140135,0.2183184944287466
MERCEDES-BENZ,E-CLASS,10,36599000.0,40264000.0,44118000.0,2277201.0012293602,2024,2025,7519000.0,0.05655675047758196,0.18674249950327837
MERCEDES-BENZ,EQA,10,19753000.0,22256000.0,24378000.0,1193541.5088438832,2024,2025,4625000.0,0.05362785356056269,0.20780913012221425
MERCEDES-BENZ,EQB,10,22390000.0,24374500.0,25594000.0,933656.4678724181,2024,2025,3204000.0,0.03830464082842389,0.1314488502328253
MERCEDES-BENZ,EQS,10,54336000.0,60137500.0,62690000.0,2923700.4805554207,2024,2025,8354000.0,0.048616927550287604,0.13891498648929537
MERCEDES-BENZ,GLE,10,52772000.0,55878500.0,58752000.0,2421594.139771935,2025,2025,5980000.0,0.043336777826390026,0.10701790491870755
MERCEDES-BENZ,GLS,10,69807000.0,78988500.0,86970000.0,6521623.18240891,2024,2025,17163000.0,0.08256421102323643,0.21728479462200193
NISSAN,CEFIRO,10,3095000.0,3425000.0,5675000.0,1086827.7296282465,1999,2007,2580000.0,0.3173219648549625,0.7532846715328467
NISSAN,FB14 SUPER SALOON,10,2600000.0,2912500.0,3250000.0,211784.0881652821,1996,2006,650000.0,0.07271556675202819,0.22317596566523606
PEUGEOT,508 GT,10,28000000.0,28000000.0,28000000.0,0.0,2023,2023,0.0,0.0,0.0
SUZUKI,BALENO,10,2275000.0,8225000.0,9100000.0,3068092.965417516,1999,2020,6825000.0,0.3730204213273576,0.8297872340425532
TATA,INDIGO,10,890625.0,1853125.0,2965625.0,606210.2650208644,2006,2016,2075000.0,0.32712864216977505,1.1197301854974704
TOYOTA,AQUA G,10,6600000.0,7540000.0,8700000.0,625303.4818745571,2012,2015,2100000.0,0.08293149626983516,0.27851458885941643
TOYOTA,AQUA G LIMITED,10,6890000.0,7480000.0,8221562.5,427484.4673611772,2012,2017,1331562.5,0.057150329861119946,0.1780163770053476
TOYOTA,AXIO X LIMITED,10,7250000.0,7600000.0,8321250.0,384516.6518573098,2008,2012,1071250.0,0.050594296297014445,0.14095394736842104
TOYOTA,CORONA PREMIO,10,3175000.0,3837500.0,4500000.0,485736.55411138246,1996,2001,1325000.0,0.1265763007456371,0.34527687296416937
TOYOTA,DX WAGON KE72,10,790000.0,930000.0,1248750.0,158444.3141751841,1983,1987,458750.0,0.17037023029589687,0.4932795698924731
TOYOTA,PRIUS S TOURING,10,8850000.0,9278750.0,10800000.0,906191.5115225674,2010,2014,1950000.0,0.0976631024138561,0.21015761821366025
TOYOTA,SPRINTER,10,1225000.0,2665000.0,3795000.0,954440.6447990591,1985,2003,2570000.0,0.3581390787238496,0.9643527204502814
TOYOTA,STARLET EP82,10,2475000.0,2750000.0,3000000.0,167269.74223291746,1991,1997,525000.0,0.060825360811969986,0.19090909090909092
HONDA,CIVIC FD3,9,6387500.0,6500000.0,6600000.0,78849.14393955084,2007,2008,212500.0,0.012130637529161667,0.032692307692307694
HONDA,FIT GP1 NAVI PREMIUM,9,6375000.0,7125000.0,7300000.0,380354.36693226575,2010,2013,925000.0,0.053383069043125016,0.12982456140350876
MAZDA,323,9,590000.0,1650000.0,3300000.0,1037914.9103424187,1985,2001,2710000.0,0.6290393396014659,1.6424242424242423
MICRO,PANDA LC 1.0,9,2175000.0,2580000.0,3495000.0,517874.2608008242,2012,2018,1320000.0,0.20072645767473807,0.5116279069767442
NISSAN,PRESEA,9,1550000.0,2550000.0,3100000.0,493041.86209466815,1994,2002,1550000.0,0.19334974984104633,0.6078431372549019
NISSAN,WINGROAD,9,2300000.0,3300000.0,4100000.0,543139.0245600108,1996,2005,1800000.0,0.16458758320000327,0.5454545454545454
RENAULT,KWID RXT,9,2887500.0,3085000.0,3290000.0,143630.3850165417,2016,2017,402500.0,0.0465576612695435,0.13047001620745544
TOYOTA,ALLION 260 G GRADE,9,8400000.0,9550000.0,11450000.0,1193249.5315081605,2007,2011,3050000.0,0.12494759492232048,0.3193717277486911
TOYOTA,KE72,9,435000.0,970000.0,1150000.0,212050.17749999123,1982,1985,715000.0,0.21860843041236208,0.7371134020618557
HONDA,N BOX CUSTOM,8,6000000.0,6450000.0,7500000.0,504090.41139178874,2016,2017,1500000.0,0.0781535521537657,0.23255813953488372
MINI,COOPER,8,2650000.0,2975000.0,3500000.0,249441.34008391065,1988,1999,850000.0,0.08384582859963383,0.2857142857142857
MITSUBISHI,C12,8,740000.0,800000.0,1300000.0,212585.06700680015,1984,1990,560000.0,0.26573133375850017,0.7
MITSUBISHI,LANCER CK2,8,3390000.0,3750000.0,4302500.0,293657.47022922564,1997,2002,912500.0,0.07830865872779351,0.24333333333333335
NISSAN,DAYZ HIGHWAY STAR,8,5800000.0,6225000.0,6500000.0,233861.64677089915,2015,2018,700000.0,0.03756813602745368,0.11244979919678715
NISSAN,FB13 DOCTOR SUNNY,8,1479687.5,1687500.0,1967187.5,150702.66503206853,1990,1996,487500.0,0.08930528298196654,0.28888888888888886
NISSAN,N16 SUPER SALOON,8,3693750.0,3775000.0,3843750.0,43369.23305574186,2000,2004,150000.0,0.011488538557812414,0.039735099337748346
NISSAN,SB14,8,2070000.0,2437500.0,3134375.0,353718.67565439123,1996,1997,1064375.0,0.14511535411462204,0.43666666666666665
NISSAN,SUNNY FB14,8,1065625.0,2570000.0,3000000.0,770606.6972974235,1995,1999,1934375.0,0.29984696392895854,0.7526750972762646
PERODUA,KENARI,8,2800000.0,3158500.0,3300000.0,190792.89444690692,2007,2008,500000.0,0.06040617205854264,0.1583029919265474
SUZUKI,MARUTI ZEN,8,1065000.0,2037500.0,2700000.0,555760.4185772344,1996,2006,1635000.0,0.27276584960845857,0.8024539877300614
SUZUKI,WAGON R FZ PREMIUM,8,6409375.0,6637500.0,6864375.0,135106.91450926664,2018,2019,455000.0,0.0203550906981946,0.06854990583804144
TOYOTA,COROLLA 121 G GRADE,8,4995000.0,6150000.0,6750000.0,642988.2802753316,2001,2004,1755000.0,0.10455093988216774,0.28536585365853656
TOYOTA,TOYOTA,8,775000.0,2300000.0,7550000.0,2393907.3521576156,1985,2016,6775000.0,1.0408292835467894,2.9456521739130435
AUDI,A1,7,9137500.0,9950000.0,10700000.0,499843.72557830514,2016,2018,1562500.0,0.0502355503093774,0.157035175879397
AUSTIN,MINI COOPER,7,2150000.0,2300000.0,3000000.0,375753.2118165806,1980,1997,850000.0,0.1633709616593829,0.3695652173913043
HONDA,FIT GD1,7,4350000.0,4550000.0,4800000.0,185997.951857643,2003,2008,450000.0,0.04087867073794352,0.0989010989010989
HONDA,FIT GP4 RS,7,7750000.0,7825000.0,7875000.0,49701.48986940022,2012,2013,125000.0,0.006351628098325906,0.01597444089456869
HYUNDAI,MATRIX,7,2337500.0,2475000.0,2637500.0,93102.92563558224,2001,2003,300000.0,0.03761734369114434,0.12121212121212122
HYUNDAI,TRAJET,7,2850000.0,3500000.0,3695000.0,326239.3950109993,2000,2021,845000.0,0.09321125571742837,0.24142857142857144
KIA,SEPHIA,7,850000.0,1780000.0,2500000.0,555012.8698636508,1999,2002,1650000.0,0.31180498306946675,0.9269662921348315
KIA,SPECTRA,7,1675000.0,1790000.0,13076250.0,4914528.1996947825,2001,2002,11401250.0,2.7455464802764147,6.369413407821229
MAZDA,3,7,5490000.0,5800000.0,8025000.0,1006216.9840782946,2004,2015,2535000.0,0.17348568691005078,0.4370689655172414
MAZDA,FAMILIA BJ5P,7,3050000.0,3295000.0,3800000.0,284765.98579652497,1998,2003,750000.0,0.08642366792003793,0.2276176024279211
MAZDA,MAZDA,7,400000.0,1975000.0,5950000.0,2012779.7054961435,1993,2008,5550000.0,1.019128964808174,2.810126582278481
MERCEDES-BENZ,E300,7,20425000.0,22300000.0,24358333.33,1252015.5702947874,2014,2015,3933333.329999998,0.05614419597734473,0.17638266053811652
